"id_prestador","ds_situacao","ds_tipo_pessoa","nm_prestador","ds_municipio","ds_estado","dt_inclusao","ds_tipo","ds_classificacao"
81,"ATIVO","PESSOA FÍSICA","GILBERTO BORGES DE BRITO","Sao Jose do Rio Preto","SP","1992-02-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
82,"INATIVO","PESSOA FÍSICA","Humberto Liedtke Junior","Sao Jose do Rio Preto","SP","1992-01-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
83,"ATIVO","PESSOA FÍSICA","Paulo Cesar Bassan Goncalves","Sao Jose do Rio Preto","SP","1992-01-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
84,"INATIVO","PESSOA FÍSICA","Antonio Roberto Bozola","Sao Jose do Rio Preto","SP","1992-02-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
85,"ATIVO","PESSOA FÍSICA","Silvana Montefeltro Fraga","Sao Jose do Rio Preto","SP","1992-02-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
86,"INATIVO","PESSOA FÍSICA","Jose Carlos Padovez","Sao Jose do Rio Preto","SP","1992-02-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
87,"ATIVO","PESSOA FÍSICA","CARLOS MALUF HOMSI","Sao Jose do Rio Preto","SP","1991-01-29","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
350,"ATIVO","PESSOA FÍSICA","Claudia Pereira Maniglia","Sao Jose do Rio Preto","SP","2006-09-25","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
351,"INATIVO","PESSOA FÍSICA","Jane Cristina Carvalho de Oliveira","Potirendaba","SP","2006-09-25","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
352,"INATIVO","PESSOA FÍSICA","Solange Aparecida Pilotto Farinazzo","Potirendaba","SP","2006-10-06","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
353,"INATIVO","PESSOA FÍSICA","Cristiane Garcia da Costa Armentano","Sao Jose do Rio Preto","SP","2006-11-10","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
354,"INATIVO","PESSOA FÍSICA","Fabio Andre Franco","Sao Jose do Rio Preto","SP","2006-11-20","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
355,"INATIVO","PESSOA FÍSICA","Fernando Pires de Moraes","Sao Jose do Rio Preto","SP","2006-11-20","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
356,"INATIVO","PESSOA FÍSICA","Eduardo Antoine Pereira Younes","Nova Granada","SP","2006-11-20","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
357,"ATIVO","PESSOA FÍSICA","Mauricio Dieb Borges","Fronteira","MG","2006-11-20","Rede Prestadora Contratualizada - Uberaba - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
358,"INATIVO","PESSOA FÍSICA","Julio da Maia Cachapuz Neto","Fronteira","MG","2006-11-24","Rede Prestadora Contratualizada - Uberaba - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
359,"ATIVO","PESSOA FÍSICA","CRISTIANE PINATTI COSTA MACHADO ","Monte Aprazivel","SP","2006-11-24","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
360,"INATIVO","PESSOA FÍSICA","Luis Antonio Quintino dos Santos","Tanabi","SP","2006-11-24","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
362,"ATIVO","PESSOA FÍSICA","Fabiano Morais Nogueira","Sao Jose do Rio Preto","SP","2006-12-15","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
363,"INATIVO","PESSOA FÍSICA","Katia Izabel de Oliveira","Sao Jose do Rio Preto","SP","2007-01-22","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
364,"INATIVO","PESSOA FÍSICA","Marcio de Oliveira Carneiro","Sao Jose do Rio Preto","SP","2007-03-06","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
365,"INATIVO","PESSOA FÍSICA","Claudio Penido Campos Junior","Sao Jose do Rio Preto","SP","2007-04-05","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
366,"INATIVO","PESSOA FÍSICA","Fabio Henrique Malzone","Monte Aprazivel","SP","2007-04-19","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
367,"ATIVO","PESSOA FÍSICA","Thaissa Faloppa Duarte","Sao Jose do Rio Preto","SP","2007-05-15","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
368,"INATIVO","PESSOA FÍSICA","Vitor Giacomini Flosi","Sao Jose do Rio Preto","SP","2007-05-16","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
604,"INATIVO","PESSOA FÍSICA","Leila Regina Moraco","Sao Jose do Rio Preto","SP","1999-09-27","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
605,"INATIVO","PESSOA FÍSICA","Tania Mara Colombini Bergemann","Sao Jose do Rio Preto","SP","1999-09-27","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
606,"INATIVO","PESSOA FÍSICA","Fernanda Cristina Gomes Camelo","Sao Jose do Rio Preto","SP","1999-09-27","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
607,"ATIVO","PESSOA FÍSICA","NEIDE MISSAE MURAI","Sao Jose do Rio Preto","SP","1999-09-27","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
608,"INATIVO","PESSOA FÍSICA","Luciane Santos Abdanur Carvalho","Potirendaba","SP","1999-10-04","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
636,"INATIVO","PESSOA FÍSICA","Emmanuel Pedro Tauyr","Sao Jose do Rio Preto","SP","1999-11-22","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
637,"INATIVO","PESSOA FÍSICA","Ivan de Lucena Angulo","Sao Jose do Rio Preto","SP","1999-11-22","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
638,"ATIVO","PESSOA FÍSICA","Marcio Adriano Ingraci","Tanabi","SP","1999-12-02","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
639,"INATIVO","PESSOA FÍSICA","Ana Carla Cividanes Furlan Scarin","Sao Jose do Rio Preto","SP","2001-01-21","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
640,"INATIVO","PESSOA FÍSICA","Elisete Funes","Sao Jose do Rio Preto","SP","2000-05-13","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
641,"INATIVO","PESSOA FÍSICA","Sumaia Cabrera Farhate Bolini","Sao Jose do Rio Preto","SP","2000-05-17","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
642,"INATIVO","PESSOA FÍSICA","Maria Luisa Zocal Paro","Sao Jose do Rio Preto","SP","2000-07-03","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
643,"INATIVO","PESSOA FÍSICA","Ana Maria Cavalini Rossi Menin","Sao Jose do Rio Preto","SP","2000-07-23","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
644,"ATIVO","PESSOA FÍSICA","Luciano Donizete Alves","General Salgado","SP","2000-08-31","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
645,"ATIVO","PESSOA FÍSICA","Cristiana Osada da Costa Alves","General Salgado","SP","2000-08-31","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
646,"INATIVO","PESSOA FÍSICA","Rosana Junqueira Guarnieri Santana","General Salgado","SP","2000-09-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
647,"INATIVO","PESSOA FÍSICA","Juliana de Mello Rodrigues Flores","General Salgado","SP","2000-09-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
648,"INATIVO","PESSOA FÍSICA","Rita de Cassia Menin","Sao Jose do Rio Preto","SP","2000-09-29","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
649,"INATIVO","PESSOA FÍSICA","Sandra Regina Bossa","Sao Jose do Rio Preto","SP","2000-10-03","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
884,"INATIVO","PESSOA FÍSICA","Decio Ribeiro de Assuncao Junior","Jales","SP","2009-04-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
885,"INATIVO","PESSOA FÍSICA","Doriana Garcia","Jales","SP","2009-06-22","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
886,"INATIVO","PESSOA FÍSICA","Jose Favaron","Jales","SP","2009-10-09","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
887,"ATIVO","PESSOA FÍSICA","LUIZ CARLOS CERVANTES GEREZ","Jales","SP","2011-01-14","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
888,"INATIVO","PESSOA FÍSICA","Luis Roberto Baitello","Jales","SP","2011-01-14","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
889,"INATIVO","PESSOA FÍSICA","Nelson Yukishigue Tsutiya","Jales","SP","2009-06-03","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
890,"INATIVO","PESSOA FÍSICA","Paulo Roberto Magaldi Martins Lanna","Jales","SP","2011-01-14","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
891,"INATIVO","PESSOA FÍSICA","Vicente Christiano Neto","Jales","SP","2009-04-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
892,"INATIVO","PESSOA FÍSICA","Wilson Luis Vollet","Jales","SP","2010-09-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
893,"INATIVO","PESSOA FÍSICA","Josemar Dalla Colletta","Santa Fe do Sul","SP","2008-11-23","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
894,"INATIVO","PESSOA FÍSICA","DUANY CARVALHO FERES","Sao Jose do Rio Preto","SP","2008-11-24","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
897,"INATIVO","PESSOA FÍSICA","Fernanda Sanches Sabion Guirado","Mirassol","SP","2011-08-25","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
898,"INATIVO","PESSOA FÍSICA","Paulo Henrique Ismael","Sao Jose do Rio Preto","SP","2009-01-20","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
899,"INATIVO","PESSOA FÍSICA","Daniela Cristina Lopes de Oliveira Palmegiani","Sao Jose do Rio Preto","SP","2009-02-03","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
900,"ATIVO","PESSOA FÍSICA","GUSTAVO GENNARI BARBOSA ","Sao Jose do Rio Preto","SP","2009-02-19","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
901,"INATIVO","PESSOA FÍSICA","Ana Claudia Marques","Neves Paulista","SP","2009-04-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
902,"INATIVO","PESSOA FÍSICA","Francisco Modesto Viudes Vasques","Neves Paulista","SP","2009-04-09","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
903,"INATIVO","PESSOA FÍSICA","Jussara Romera Gualda","Neves Paulista","SP","2009-04-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
904,"ATIVO","PESSOA FÍSICA","MARCIA WAKAI CATELAN","Sao Jose do Rio Preto","SP","2009-03-13","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
905,"ATIVO","PESSOA FÍSICA","Luiz Fernando Campoi","Santa Fe do Sul","SP","2019-09-16","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1186,"ATIVO","PESSOA FÍSICA","Mauricio Lucianelli","Penapolis","SP","2022-04-08","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1187,"ATIVO","PESSOA FÍSICA","Mauricio Roberto Anhesini","Penapolis","SP","2022-04-08","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1188,"INATIVO","PESSOA FÍSICA","Livia Morimotta Assis dos Santos","Sao Jose do Rio Preto","SP","2018-03-08","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1189,"ATIVO","PESSOA FÍSICA","Aline Baldissera Moscatel","Iturama","MG","2018-03-08","Rede Prestadora Contratualizada - Uberaba - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1190,"INATIVO","PESSOA FÍSICA","Bruno Dorileo Vieira","Barretos","SP","2018-03-09","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1191,"ATIVO","PESSOA FÍSICA","Cristiano da Costa Casaes Filho","Barretos","SP","2018-03-09","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1192,"ATIVO","PESSOA FÍSICA","CLEBER CESAR DE ANDRADE","Itapagipe","MG","2018-05-09","Rede Prestadora Contratualizada - Uberaba - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1194,"INATIVO","PESSOA FÍSICA","Flavio Mateus Macheroni de Carvalho","Barretos","SP","2018-05-23","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1195,"ATIVO","PESSOA FÍSICA","Haroldo Luis Zanusso Savaro","Jose Bonifacio","SP","2018-05-25","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1196,"INATIVO","PESSOA FÍSICA","Carlos Eduardo Cavallari","Barretos","SP","2018-05-29","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1197,"ATIVO","PESSOA FÍSICA","Romulo Marcolino Soares de Souza","Jose Bonifacio","SP","2018-05-30","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1198,"ATIVO","PESSOA FÍSICA","Rodrigo Henrique de Lima","Jose Bonifacio","SP","2018-05-30","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1199,"INATIVO","PESSOA FÍSICA","Ariane Laguna Cury","Sao Jose do Rio Preto","SP","2018-05-30","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1200,"INATIVO","PESSOA FÍSICA","Vania da Silva dos Santos","Nova Granada","SP","2018-06-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1201,"ATIVO","PESSOA FÍSICA","Renato Sato Sano","Fernandopolis","SP","2018-06-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1202,"ATIVO","PESSOA FÍSICA","Cleitiane Freitas Leal","Iturama","MG","2018-06-01","Rede Prestadora Contratualizada - Uberaba - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1203,"ATIVO","PESSOA FÍSICA","Ludimila Aparecida dos Santos Covello","Olimpia","SP","2018-06-18","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1204,"INATIVO","PESSOA FÍSICA","Amanda Carozio Tavares","Olimpia","SP","2018-06-18","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1205,"ATIVO","PESSOA FÍSICA","Lucas Crociati Meguins","Sao Jose do Rio Preto","SP","2018-06-19","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1206,"INATIVO","PESSOA FÍSICA","Keila Akla Correia Haber Jorge","Tanabi","SP","2018-06-20","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1502,"INATIVO","PESSOA FÍSICA","Paula da Mata Sousa","Frutal","MG","2022-08-22","Rede Prestadora Contratualizada - Uberaba - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1503,"ATIVO","PESSOA FÍSICA","Gilmar Alonso Geronymo","Barretos","SP","2022-08-24","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
